inputs,rating,id,word_length,date
"""UBER consistently let you down at Laguardia_x000D_The drivers cancel your ride for no reason then you get charged""",1,2267,113,2015-12-19
"""Uber needs to be shut down. They treat the drivers unfairly also the riders. I'm always being short paid instead they increase the service fee. How is it that they get paid more than me on a trip. That doesn't make sense. Drivers need to come together and report them or even boycott for a while until they fix the issues we are having and stop cheating us. If nothing changes then they Uber need to be ban from Atlanta.""",1,2268,420,2018-06-19
"""Scheduled an Uber ride 2 days in advance to get to my airline flight at the airport. When the time approached, the app said to be prepared because pick up would occur at the scheduled time. I stood out in the rain with my bags waiting for the driver. No one showed. The app changed from pick up at the appointed time to pick up \""soon.\"" After 40 minutes of panicking and trying to contact Uber, I gave up and contacted a taxi company that fortunately was able to pick me up and get me to the airport in time for my flight. The taxi company was small and the owner picked me up himself otherwise I would have lost all the money for my airline tickets and prepaid hotel reservations.""",1,2269,680,2019-02-02
"""I had used Uber service to travel from Raheja Garden, Wanowrie to Pune Airport in Pool category on 8th Feb. I was supposed to Pay Rs 130.50 for the ride. I had paid Rs 200 to driver at the Pune Airport. He was not having the change so he went to bring the change. He asked me to wait and told me that he will park it and get the change from a shop. He didn't returned for a long time. I called him, initially he picked you the phone but later on, he stopped picking the phone too. Since I was getting late for my flight, I proceeded for my journey. Today I am back to Pune and thus writing you the mail. This was my first ride with Uber but with bad experience. When Complained to UBER, received a poor response.""",1,2270,712,2018-02-23
"""$#*! Uber, it's bull $#*!. Who will pay for the more freequent ware and tare. More Oil Changes, more brake changes, more air filters, the injectors will get clogged from all the constent driving. Come On how does this make sence to put over 100,000 mils onto your car, What ever your car was worth before you began uber it is not worth $#*! by the end of one year.""",5,2271,364,2015-10-23
"""I had an accident with an Uber driver in Mexico City. The car that I got into had no side mirror. The Brakes were not working properly either. I almost got into an accident twice. The driver's conversation was unpleasant. Being a foreigner he was very curious to ask where I am from and what brought me to Mexico. I replied to be a tourist and through that conversation is over. He became very rude and asked me if I came to look for a Mexican husband. I never answered and kept quiet. He took the wrong route and made several in requested stops. Having in mind it was uberX. He continued asked me whom I sleep with. He literally stopped the car and asked me to wait for him text someone. I asked him to let me go and take a different driver but he locked the doors and didn't allow me. """,1,2272,787,2019-10-29
"""from last 3 to 6 months i had a couple of rides with uber but in the last ride they charged me 50% extra money and they are not giving proper explanation ... this looks like a uber is a big scam. this organization will be stealing money bit by bit .. Becareful guys !""",1,2273,267,2015-09-01
"""So the uber estimate said that it should cost me no more then $4 . Well I went 1.94 of a mile an the lady charged me 4.85$ 85 cents more then the intended price.  I went 2.2 miles an back for 4$ just a week ago.  This is preposterous for 4.85$ I could have just Walked or taken the bus an it be cheaper to go to an from my location . They ripped me off I will never do uber again""",1,2274,379,2015-10-01
"""I am driver for Uber, and they suck, they charge lots of fees leaving you with little pay""",1,2275,89,2014-09-09
"""I have been a loyal customers for a few years. I take several Ubers a day spending roughly almost $ a month. I have two jobs and mistakenly put the address of the wrong job. 2 minutes into the ride I realized I was going to the wrong location. Instead of going right he went left. I told him to let me out (okay with being charged being that it was my mistake) but when I told him to stop he rode faster to the destination making it completely unsafe and dangerous being that it was also raining this morning. He left me at my destination leaving me all the way on the other side making the fare that much higher. I had to pay an additional $15 to the $7.63 I had to pay for the last one.""",1,2276,688,2019-04-05
"""Uber is the worst, they charge for everything.  They allow their drivers to say that they are at the destination so that the customer is charged a waiting fee.  I was literally waiting on the driver outside for 7 minutes because he was at the wrong complex and i get charged a waiting fee.  To top it off uber allows their drivers to text and drive. I sent the pics to uber, and they stated that it is not a cause to be alarmed. I have more, but it keeps freezing when i upload more pics. Alot of the uber drivers are rude and uber doesnt care. Uber only wants your money""",1,2277,571,2019-07-09
"""I have used them in the past while traveling to and from the mainland. After all I have heard and read in the news, I will no longer trust these services. As a senior, I worry they will beat me up and rob me.""",3,2278,208,2019-03-10
"""Usually excellent. The one time I had a driver who went 2 hours out of the way (while I fell asleep) the charge was enormous. Uber credited me back within 2 days.""",5,2279,162,2018-07-24
"""I have ridden with Uber 3 times, each time with drivers who are new to America and don't speak English. When I want to make sure I get English speaking driver, I have no way to call UBER. It is just easier to pay local cab a few dollars more for known drivers. I have deleted Uber.""",1,2280,281,2017-03-26
"""Booked 22 hours in advance no one showed up. Bad as that was, support and help department said: \""We're sorry to hear that your driver canceled your trip and that this delayed getting you to your destination. I can confirm that no cancellation fee was charged on this trip request. If you were referring to a different trip, please let us know.\"" Well that was nice of them. Then (obviously a form letter since I did not pay anything): \""We understand your concern. We know this is not the news you were hoping to hear, but we will not be able to refund this fare due to it not being within our standards. Thank you.\"" So, Uber has no policy if no one shows up after an advance booking? Won't be doing that again. Lyft next time.""",1,2281,725,2018-10-14
"""I feel compelled to let people know they are not the only one seeing hidden charges show up after a ride. I recently was in Boston and actually ran down the street to get in the car early so the driver did not have to stop up further in heavier traffic and was charged a wait time charge? How the heck does that work? No response from Uber yet as just wrote to them. The driver was very nice and a good ride to my destination but that fee is so pumped up just to make more money and I was right at the door of the address I put in that Uber agreed to pick me up at for $14 ride.""",2,2282,578,2017-08-05
"""I have never heard of a multi-million dollar business that doesn't have a contact number for its customers to contact for service, support or assistance. Absolutely ridiculous, sounds like they are trying to avoid the public... I refuse to give this company any more of my money until they recognize the importance of public relations and communications.""",1,2283,354,2016-05-31
"""I used Uber twice on a recent trip to Houston with mixed results. First I used an uberX ($12.88), to save money. The driver showed up and spoke poor English and his car was beat up. He was nice but didn't really know where we were going. Ultimately it worked out but the experience was like a mediocre to bad cab ride, though it cost a lot less.""",3,2284,345,2014-09-19
"""I took uber for the first time today and it was a rip off. I was charged $98.77 for a 30 min ride. The driver couldn't give me an estimate beforehand. I will NEVER take uber again!!! What a waste of money.""",1,2285,205,2016-01-12
"""No problems with the riders. Uber app charged the incorrect card at the end of the ride, despite profile setup. No big deal here. I requested the charge to be switched to the other in the account and they could not make this basic transaction in more than 10 days I left the ticket open. My periodic follow-ups were useful only to be told that a specialized team was looking into it. I never asked for troubleshooting details but only for the charge to be switched between the cards registered in the account. Customer service just bounced me back every time with no excuse, given the type of request. I could not add that ride to my expense report in time to be reimbursed by my company as it was a business trip. Thanks Uber for that!""",1,2286,736,2018-09-29
"""This is a follow up to my previous review. In Dallas Uber has further increased their cut of the total take while reducing the cost of a ride. Now Uber charges 80 cents per ride, a dollar and 70 cents for their fee per ride which they take off the top and 20 percent of what is left. Thus a minimum ride (a ride under 4 miles) will attract an Uber charge of $5. The driver gets a gross of 2 dollars and 60 cents while Uber takes 2 dollars and 40 cents. If you are unlucky enough to give a ride to an SMU student, the would order you to take them to a fast food place usually a mile or one and a half away. They make you go through the drive through. If it is whatasaburger be sure you will spend anywhere between five to ten minutes waiting in line with your car running. Afterwards they eat in the car, spill drinks, food, leave trash, and jump out of your car after you drive them back with out tipping. Guess how much is your gross? It is a wopping 2 dollars and 60 cents. I used to get so worked up about it, and I am not usually able to hide my feeling about it such that I usually get a 1 star rating from those students. Somebody would say if you hate it so much why not quit. I will tell you why. I joined Uber 2 years ago. At that time my second wife had just died of multiple sclerosis. I still had two teenagers and an 11 year old at home. I had to find something that would be flexible. At that time Uber was advertising $35 dollars an hour for Uber X. If you really do the math you will realise that even if it was true, it is not much. Because the amount was merely gross. And the hourly mentioned was driving hours after you have picked up a client. It does not include the time spent in your car running the engine and waiting for Uber call. Neither does it include distances driven to pick up passengers. If the client cancells after you get there then it does not count. So I decided that Uber black was the way to go. You make fewer rides and much more money. So I contacted Uber. Asked about car requirements. With their approval I took 48, 000 dollar loan to buy a car. When I tried to register it as Uber black I could not. I sent an email and h ot a reply encouraging me to register it as Uber X and then open another email and register it as Uber black. I tried to do that but it was all a lie. A year later somebody at Uber finally told me that they stopped registering Uber black in the same month that I was asking them if it was okay to buy my car to use as Uber black. To cut the long story short I had to run the car as Uber black. Later Uber came up with Uber Select and they let me register and for a while it was better. Uber sellect cost about twice the cost of Uber X. I switched to only Uber Select. Pretty soon Uber ordered all Uber Select to also do X or be turned off. Then t hey systematically began to kill off Uber Select business by always surging the price of Uber select. The alternative is to flip burgers, but it will not pay for my 900 dollar a month car loan. So I am forced to spend a gazillion hours (at least twelve) to be able to earn anything between 100 and 200 dollars gross per day. Thete that is why am still doing it until I find an alternative. What irks me most is the fact that everbody blames the drivers. The press make Uber drivers the villain. They do not know the city, they are not curteous, they are dishonest, etc. But who advocates for them? Who sincerely wonders how they make ends meet? What about the American tradition of tips? Why should it not apply to Uber drivers? Some will say why do they do it if it is so bad? I have told you my reason. But now let us look at it broadly. Maslow's hierarchy of needs? It suggests that a human has 5 needs that must be satisfied in a hierarchical order begining from the lowest to the highest. In order to satisfy these needs humans do what they must. However when one lower need is satisfied the next in hierarchy becomes a need. A very hungry man will even for to work for food. That does not mean that he is willing to work gor food only. As soon as he is full he will want other things like clothes, shoes, housing, etc. A person pressed to a corner would work for Uber no matter how low his take. Uber knows that that is why there was a time they would pay up to 800 dollars to get you convince friend or family to work for Uber. Now they pay 300 dollars. So when you get some one not knowing the city do not just give him a bad rating. Be gracious. It is only a gracious person that will give dignity and not take it away. That poor guy is trying his best to follow his American dream not knowing that he/she is a mere hapless pawn in the hands of the great shark called uber who pleases and woes her customers by using her drivers as mere fodder. I have much more to say but am afraid this is becoming too long. However I cannot resist wondering what holds us together as a nation. Our military are known for leaving no one behind. Why would we close our eyes to the plight of fellow Americans? Not long ago Apple was being taken to task for making their phones in China and paying very low wages why do we let Uber mistreat so many our country men and we keep quiet? It is cheap yes but would you sell your family for cheap stuff? Are we truely a Nation or have we gone back to the land of France before revolution? Are we gone back to creating bourgeoisie and the peasants classes all in the name of cheapness and convenience? Thanks for reading._x000D_Okonkwo""",1,2287,5484,2014-10-22
"""I noticed that the reviews for Uber were low on this site so I felt compelled to share my positive experiences with readers. My husband has been using Uber for quite some time because he does a lot of traveling with his occupation. We used Uber together on our trip to San Juan Puerto Rico recently and every ride was 5 star and top notch. The drivers were friendly and professional. All of the vehicles we rode in smelled fresh and clean. We actually had a taxi driver harass one of our drivers and although we had our Uber driver pick us up at the business next door to our hotel, the taxi driver could tell it was Uber because my husband had his phone in his hand & we waved to the Uber driver. I can honestly say that due to the taxi driver scaring me by bullying our driver, I will NEVER take a taxi again as long as I live. Last I checked, we live in a capitalist society and competition is good for us. Taxis should not have a monopoly! I highly recommend Uber.""",5,2288,968,2017-05-20
"""On June 5th, I had requested a ride from your business. And the experience that I had was incredible because your employee Michelle I didn't get her last name, but she waited with me until my supervisor got there. I really appreciated that. I would really recommend your business to my friends and family. Thank you again.""",5,2289,322,2017-06-10
"""I feel like i got scammed driving for uber. One example i made $141 over a period of 9 hours got $100 sounds good right WRONG! I put $30 in gas + 300 miles on my car. Now mind you im in a busy area by the airport. They take 28% of every ride + they charge the rider $2.30 booking fee. So i do 97% of the job take 100% of the risk and what do i get after maintaining the car tires, oil change, other expenses, car value going down? well you tell me i could be working at a gas station making more then $70 with my car value + my gas still in my car. Ohh and uber gets 100% of the profit taking ZERO RISK how is this called a service and not a scamm? Look all im saying is i feel like i got scammed. If you feel like you got scammed then you got scammed PERIOD! Its like i paid uber and i gave a bunch of people free rides. *$#% you uber.""",1,2290,836,2016-07-13
"""We arrived at San Fransisco Airport and walked towards the taxi rank.We were approached by a taxi driver offering to take us to our hotel he did say he was a Uber driver ( I do not have an Uber account). I knew that the fare should be around $45. During the journey our driver was constantly on his mobile phone either texting or speaking to other drivers. Arriving at our hotel he charged us $95._x000D_I my opinion don't use them, i certainly will never use them again.""",1,2291,471,2016-04-17
"""Uber did not record a trip I made as a driver. I reached out to them with specifics of the trip I completed and they basically said if I didn't have exact records of the trip they couldn't prove I made the trip and didn't provide me with an explanation as to what could've happened or who I could reach out to to file a complaint. I signed up with Uber because I thought it would be convenient not to drive people around for free. Very disappointed. If you choose to drive with Uber be sure to screenshot or document your trips because if your money goes missing they will not help you!""",2,2292,586,2017-05-28
"""I absolutely love Uber! They are very convenient, quick and for the most part very safe. I use Uber every day and I've only had a few issues which weren't that traumatic. As of this point, I don't know what I would do without Uber. I rely on them to go everywhere and in the case of needing to go to an event where it's going to be packed, with parking being horrible, Uber is a no-brainer. They drop you off close to the event, you don't have to worry about paying for a high prices parking spot. Overall, I am very happy with Uber.""",4,2293,533,2017-09-17
"""Well, I went to Lax from end of the el toro road which it was 54 miles and 1 hour and 8 minutes. When I called Uber to adjust the trip at the first he doesn't accept that and he said everything calculate right but when I prove that I am right he said, \""Yes you are right\"" and instead of 50.17mile * 0.87per = 43.45$ 62.32 time * 0.1125= 7.01$. And also I had long pick up fee of 5.06$. So 43.45$+7.01$+5.06=(55.72$). But when they make a mistake to calculate the ride and also the support accept that on the recording line. 53.80$Miles * 0.87$ = 46.806 $ 68 minutes * 0.1125$ = 7.65 $. And also I had long pick up fee of 5.06 $. So 46.806$ *+ 7.65$ + 5.06$ =59.516 $.""",1,2294,667,2018-10-11
"""I used Uber 4 days out of the week going to work and going back home. Every time I set my ride Uber charge me a different prices. I'm going to the same place every time so I texted Uber about my fare. Then this morning one of their drivers was disrespectful. I had to call the police on the drive. He threw my personal things in the street like I was dog. While I was talking to the police I told the driver I did not know where I was. This all started over loud club music in the car. It's 5:25 am. I asked him to turn it down. It very hot in the car then the driver said \""you ** this is my ** car. Get your ** ass out of my ** car **\"". """,1,2295,638,2017-07-09
"""On a recent ride there were 5 of us jammed into a little Uber car with our suitcases and the ride cost me more than the taxi I took going to the airport. Watch out for extra charges, user fees. The company is very greedy. Just imagine how much the company made off the five of us per hour.""",1,2296,289,2017-03-01
"""I used Uber twice on a recent trip to Houston with mixed results. First I used an uberX ($12.88), to save money. The driver showed up and spoke poor English and his car was beat up. He was nice but didn't really know where we were going. Ultimately it worked out but the experience was like a mediocre to bad cab ride, though it cost a lot less.""",3,2297,345,2014-09-19
"""I picked the customer from the exactly surge area and they went to 12 miles away. So, I was in the surge area which is x3.0. But Uber gave me no surge for this trip. I messaged to Uber, they said, I was not in the surge. But I was sure. Next day, I got another request from surge place. That time, I took the screenshot which shows the request comes from surge sides but no surge appears. I send these information to Uber. Uber still says no and this was not in the surge side and asking me customer's name. I don't save customers name or any information of customers. I said like I know which trip was it and I sent the trip information I have to them. They still says what was the customer's name, trip date or whatever. They don't give my money.""",1,2298,748,2017-01-24
"""I ordered $50 dollars worth of food, the delivery was 5 minutes away, but the driver drove past my house to deliver someone else's food so it took 20 minutes after pickup for delivery. The food was not edible so I tried to cancel the order. I tried to return the food, but neither the burger place or Uber would refund or return the untouched slop they delivered to me. They have horrible customer service and mislead their customers by not advertising \""all sales are final,\"" they should be closed down for fraudulent practices.""",1,2299,528,2019-04-11
"""I started driving for uber. They take so much out of my far. I figured it out that after gas, I make less then minimum wage, and none of this includes wear and tear on my truck .I would not recommend it at all.""",1,2300,210,2015-11-29
"""UBER app and website have failed me AGAIN.  Won't let me login, won't let change or retrieve password.   And there is absolutely no customer service.   Never again.""",1,2301,164,2015-03-06
"""I was charged $80 for a 10 minute drive which would have cost me no more than $30 by taxi. _x000D_I will not use uber anymore.""",1,2302,126,2018-07-28
"""We took an uber home thinking it would be better than driving. It was a 25.09 ride which is absolutely fine, but a surcharge of over 50 dollars is absolute ridiculous. Our trip was 12 miles and we paid over 77 dollars. I have tried to call, email, anything to talk to a person and nothing has happened. Uber is absolutely ridiculous with the way they charge people. So disappointed in the company.""",1,2303,397,2016-06-04
"""Too many times now an Uber driver has come to pick me up, discovered where I want to go, refused to take me, kicks me out of car and I still get billed five bucks from Uber.  It's a fricking joke. Of course after a long series of emails Uber eventually gives me the five bucks back but continue to allow their drivers to rip people off. After all, UUber gets their cut so why take these drivers off the road.""",1,2304,408,2015-12-28
"""I am a driver on the Uber platform and have driven in Chicago, Illinois. Recently had my account put on hold due to a \""report of possible impairment while driving\"". This is total B.S. I don't even use drugs or Alcohol. This is very disturbing for someone to write an untruthful report. I have given out over 4,000 rides and have over 2,000 5-star ratings. I receive all types of race and gender related ignorance and biases and I am vulnerable at all times unless I protect myself while I am on the road. Uber allows passengers to make false reports that affect the driver, but has no way for the driver to protect themselves from the false attacks. After research it's a drastically common issue on the Uber platform. I suggest anyone looking to drive for Uber understand that while you are an independent contractor for Uber, you will still suffer the consequences of the reality that Uber is ran like a private correctional facility. DRIVE AT YOUR OWN HIGH RISK.""",1,2305,965,2018-05-06
"""I took a trip with Uber and their GPS stopped working so he had to use MY phone and the GPS from Google maps to get me to my appointment. I was late then had to reschedule my appointment which was important. I asked for a refund but they offered me 5 dollars off my next ride. I told them I wasn't going to use Uber again because this was not the first time I have had issues using their service. They refused to refund me and I am trying to find a number to contact their headquarters but it isn't available. Terrible business and I won't use them ever again!""",1,2306,560,2019-03-07
"""I have only used this occasionally in a few cities and each time the experience was well worth it. The description of the car and the estimate of cost were both great. The cars were clean and modern and the driver was courteous.""",5,2307,228,2018-07-23
"""My husband and I were staying at a Hotel in Chicago. We were going out to dinner and knew we'd need a cab. The line for a cab was so long and it was moving very slowly. Our daughter was with us and she called an Uber and it was there in 5 minutes. If we had waited in that long line we would have missed our dinner reservation. The driver was a pleasant college student with a neat, clean car. We used Uber during the Olympics in Rio last summer and it was cheap, and the drivers were quick.""",5,2308,491,2017-03-05
"""Scheduled Uber to take myself and my daughters to the airport. Yes, THE AIRPORT... They cancelled 30 mins AFTER our scheduled pick up time. YOU CANNOT DO THAT! IT'S A FLIGHT! Called a cab, came in 7 mins!""",1,2309,204,2017-07-04
"""I ordered a pick up from airport to a gas station to meet my companion who drives trucks over the road. The driver took route that is not normally taken, but I knew the route. I do this weekly and knew the rates and routes. He didn't speak and it was a quiet ride. I got toy destination thanked him and got out. I normally get a response to rate and tip driver as soon as I get out. This time I didn't so screenshot my rate and info. I got it almost 20 mins later and it was double my original rate because he charged me for his return trip to the same airport. I contacted the number listed next to bank charge only to be told to go thru the Help on the app and then phone disconnected.""",1,2310,687,2017-12-01
"""I purchased a flat fare package in NYC and could use it in all 5 boroughs for $2.99 Uber pool or $5.99 Uberx the fare has to be below $30. I take an Uber pool that clearly quoted $2.99(I have a screenshot) and was charged $41.00. I contacted Uber customer service which sucks and was told the driver had an issue which prevented this trip from being timed according to proper pick up and drop off. It clearly states $2.99 and they felt \""the driver had to be compensated\"". This company is putting out fake advertisements and charging a totally different fee without the customer's consent.""",1,2311,588,2017-02-16
"""Baltimore drivers are not as courteous as Dallas drivers but overall pretty good! About 3-5 months ago it was a problem that my drivers would not show in the early morning hours in Charleston SC that need to be addressed/tweeted; also asking for a tip is not proper etiquette if you're good then it's no need to ask but if you do not acknowledge me as a person I will not tip!""",5,2312,376,2018-07-11
"""Well I've been reading the Uber reviews on here and they are hilarious. I just started driving for Uber this week. So far 5 trips. 90.33 for Uber. 66.50 for me. I don't think that's too bad. Could be better yes, but not bad. As a driver you can deduct all Uber mileage at the federal rate of .575 as of this review which will change your tax liability. This is a good thing. You will get to keep most of your money earned. I think the app works fine, would like to know where passenger is going before I take fare, but that's ok. I like the fact that I can drive when I want. I think most of these reviews are from taxi companies trying to take them out of business. No one ever is going to charge 300. for a 12 mile cab ride. You all are idiots. Uber is a great idea that I wish I would have thought of. Uber requires your car to be 2005 or newer. I'm sure there's a few Uber drivers that suck, but that is to be expected. Give bad reviews and they will be suspended. Cab companies beware I think your time has come...""",5,2313,1019,2015-11-30
"""The company is worst in consumer affairs as it does not have a proper means of communication in case of any dispute/issue. The only option is to write your query in the help section of the app, but that also does not get solved. In my case, recently I was trying to book the ride but due to less balance in my payment, I was not been allowed to book it so I changed the payment method to Cash and booked the ride and paid the cash to the driver at the end of the trip. However, while trying to book subsequent ride, I noticed that the payment for earlier ride was o/s, for which I tried to find the Uber's Customer Care no. which I could not found anywhere so was forced to taken other modes for travelling for the subsequent rides and I put up my query in the Help Section.""",1,2314,774,2018-02-27
"""This is the worst company and untrustworthy. I used them couple of times and until American Express offer 15 dollars for Uber ride monthly and Uber did not credit me for the first ride and I take 3 rides in one day but none of them was credit the 15.00 dollars until I order food and still didn't credit until I cancel my orders within minute that I order through Marco pizza in Norcross. And when I cancel the order which is total of 33 dollars and some change that's when Uber credited me after I cancel the order and I am still being charged for the food that I never had from Uber eats that they claim Marco pizza is already made my food and how's that possible after 1 min of ordering and have to cancel right away. """,1,2315,721,2018-11-15
"""Customer service is absolutely terrible. I have recently been locked out due to some background check. In the middle of a fair mind you. I recently relocated to a different state and have a different driver's license. The old state driver's license was still active in my account but due to it no longer being a valid license, and I supplied the new one, the background check failed and now I have to wait 7-15 days for a resolution.""",1,2316,433,2019-07-01
"""First of all you can't talk to anyone at Uber because they do not have phone support. After I finally found the online support team I asked why I was getting charged a monthly fee. I never opened an account with them. They did not know and continued to charge me even after I told them to stop. Instead my monthly bill got higher. They asked me to prove they were billing me by sending them screen snapshots and the last four of my credit card. Can you believe that? I had to prove to them that this was happening. So I did and then they asked me to give them the first 6 numbers on my credit card. Which I did. This company is either very incompetent or corrupt. I will never use their service!""",1,2317,695,2017-09-16
"""It's absolutely horrible experience and felt systematic loot by the corporate whose tariff not controlled by any government authorities. Neither they care for our laws. The charge for Goregaon west to CST RAILWAYS WAS Approx 1000/- INR WHEN I GOT DOWN within 2 km they charged me 230/- as penalty. Is our government protecting our right and controlling unethical business practices of UBER? Disgusting.""",1,2318,402,2019-05-17
"""I am not sure how to reach out to Uber if I have a unique question for example airport pickups or gated community pickups, car seat issues etc., so I will opt out and not use them in those instances.""",5,2319,199,2017-09-22
"""Uber has made travel so much simpler for me. I use it to get to and from the airport, or to get to stores in unfamiliar areas and sometimes to get to events or a party where I don't want to drive or find parking.""",5,2320,212,2017-11-01
"""Cab no. **. Driver name Anil **. I booked my cab from New Delhi railway station to my home and by mistake I left my phone in cab. My driver didn't returned my phone. Moreover misbehave with me as he was having no fear of Uber or Uber policies are in favor of him only. After that I visited Uber office Gurgaon also but no one helped me there. Also I don't understand what type of system these people are following and who is supporting this system a company where customer service is not there and there is no one to complain also.""",1,2321,531,2019-02-06
"""I took an Uber from Downtown Manhattan to Port Authority (42nd & 8th Ave.) and it costs $50!!! Are you kidding me right now!!! First of all the driver obviously didn't know what avenue to take even after I told him. 1 hour to get to midtown... pure BS. And why was it sooo expensive. Because the base fare is $7.00 and then $13.16 for 3.51 miles and then $31.51 for the 49 minutes that I wasted in the damn car. Grand total $51.67. Never again... And I would advise everyone to stay away from Uber if you don't want to get ripped off!!!""",1,2322,536,2016-07-01
"""I happened to book an uber ride, driver accepted the ride. Even after 15 mins i din't see car moving around. I tried calling the driver, he didn't respond. I messaged on uber app, mentioning the address and asking him if he is going to pick me up? Driver cancelled after 5 mins or so!!! i was stranded with no where to go!!! this is ridiculous. Again uber charged me cancellation charges when driver cancelled the ride? This driver has 5* rating!!! When i reached uber customer service asking me to compensate as i have wasted 30 mins bcos of driver, uber says \"" Its ur problem and drivers, we can't take any responsibility for driver actions!!\"" _x000D_Why customers are charged cancellation charges when we cancel even after 2 mins, here driver cancelled after 15 mins!!! _x000D_Uber is a ridiculous company which is misusing customer data and leveraging the loop holes!!_x000D_Uber should be banned in US and every customer whose personal info is leaked should be paid compensation!!  Uber tracks every movement and claims its to improve trip experience!!_x000D_My suggestion is first do a proper driver orientation and back verification, which will definitely improve customer experience!!! _x000D_Notice that if anyone has lyft and uber, uber price is lower, but if ur using uber alone they hike the price.... they do a predatory pricing!!!""",1,2323,1344,2017-12-08
"""Today I pick customer up but I wait the 4 minute but he not come out so I did call to him. He not hold the phone so I did cancel it. He come out after I did cancel. I did said call Uber again because I did cancel because rider is no show. He told me that uber is cut money $11 his account. But whenever driver did cancel, uber not pay any money because driver is cancel. I did show to rider I already cancel and I show my account cancel is $ 0.00 so not get any money from customer if I did cancel. Customer need to call uber and refund money.""",1,2324,543,2017-07-20
"""I own my car... never rode with Uber. I have been charged through my card and email address with my card in my possession. I have not been able to contact a live person with different attempts. My son living in another city with his email address and my card numbers with no history and no Alert to my address... All of this has been reported to no avail. To ride Uber and never have, I have tried emailing with no response. They have my and credit card information. They have recorded my son's name, address in another city, with my credit card info... with no travel history that we can see and I haven't receive an Alert on my PC. This information has been reported... with no results... No live contact.""",1,2325,707,2017-05-08
"""I have drove for Uber more than a two years and their customer service never understand your problems. Uber never takes responsibility if a rider damage your car. Recently a rider ripped the plastics off the door and Uber representatives said is a normal used issue!! My car is eight month old and the other doors are perfect. I'm so upset. Drive for Lyft. Customer support is better!!!""",1,2326,386,2019-05-02
"""Unfair payouts to drivers. On October 23/16 I have a payout for $2.72 in South Florida. I went to Uber fare estimating feature and I enter the exact route and it estimated it for $5-6 UberX. Really? You guys are ripping me off.""",1,2327,227,2016-10-25
"""I have been using Uber for YEARS and use it often, I have spent THOUSANDS of dollars on Uber, I am DONE. Uber does not screen their drivers anymore, drivers are rude or don't speak English which is the primary language where I live which makes it hard to communicate if need be, they do not check into the quality of the cars and I know this because I had a friend who has never used Uber sign up to be a driver and was approved after I had been picked up by more than 1 car with no ac and/or had some type of mechanical problem. """,1,2328,530,2018-11-20
"""When I saw an ad online for the soon to be Uber delivery service, I was intrigued enough to sign up. What I did not know is it would take TWO DAYS to sign up! I started at home taking pictures of the documents they wanted and sending them. Four hours later pulling in for coffee, the first text started for me to resend the pictures. Then hours later at my volunteer job, I was doing it again. Even when I got home, this continued into the night, with emails as well. Just how many times do you need to send the requested pictures until your account goes from pending to activated? It's not that I don't have patience, it's just multiple communication can become irritating and annoying. It took THREE DAYS  (after angry communication from me to them to please STOP!) to find out it was multiple computer generated messages. Have patience if you want to try and sign up with Uber. And don't have a temper like I do!""",3,2329,915,2016-08-22
"""Upfront pricing not true pricing. Uber pads the bill so much. I've had Uber drivers charge for wait time when they are parked down from my house and I am out on my front porch waiting and watching them. Booking fee $3.05 come on! Toll and surcharges plus time and distance charges. Now they are dropping me off a few blocks from my destination saying they got to take another call. Uber drivers that I have used have showed up at my house wanting a hookup. One driver started groping me on my front porch. Uber customer service is a brick wall. Credited me $3.00 on a ride on Uber Cash. No matter what they do or charge they have an excuse and they are right. When I reported the sexual harassment of the two drivers they suspended my account. They cost more than a taxi and a taxi never has told me to get out and walk the rest of the way. """,1,2330,841,2019-10-14
"""I tried to schedule a trip for Sunday.  When I went into the app to schedule a ride, it immediately dispatched a driver.  I pressed cancel on the app several times with no results.  I then saw who the driver was and called her.  She thanked me and didn't come.  5 minutes later, another Uber driver came.  He cancelled the trip after hearing my issue asking that the customer not be charged.  Two minutes later another driver came.  I then was charged a cancellation fee.""",1,2331,471,2018-08-10
"""I didn't order rideshare but I was charged. My bank refunded my money but I will never use Uber's rideshare app again. There isn't a live person to talk to only email.""",3,2332,167,2018-07-15
"""They use to be decent but I've found that the drivers are ignorant and racist in certain areas. Uber has no control of the drivers so the quality sucks. I had a driver nodding at the light (obviously high)...I got out of his car, he complained to Uber on me and they suspended my account...lol. They didn't investigate that the driver was a junkie. USE LYFT OR JUNO IF YOU'RE IN NEW YORK! They're cheaper, pay their drivers better and give much better service.""",1,2333,460,2018-06-26
"""My child and my girl need to go to school early in the morning, I request an Uber taxi who cleverly went to the destination to pick my family (**) and then he call me, \""I am here where you at?\"" I reply, \""In front of my building\"" and he said of the put the wrong address to put up but the driver did not say nothing if he coming or not. I trying to call him back and an automate it machine say that I have to call from my account phone number and the driver charge me for nothing, well my babies are late for school. I decide to request another car and in the map said 4 minutes. Well I thought maybe with this other car they can make it??? The driver (**) cancel literately in front of the building and this is not the right way they do business and treat your customer. And both were late - one for school and the other to college. Good job UBER.""",1,2334,847,2017-09-20
"""Driver never showed up and I was charge twice.""",1,2335,46,2016-04-21
"""How much you can make depends on where you drive.  If you drive in or near a big city like Philadelphia you can probably make a decent income.  But it you live and drive in Delaware you can expect less than $80 a week.  As a Uber driver I have waited whole days for a passenger pickup and NOTHING!!""",2,2336,298,2018-05-15
