inputs,rating,id,word_length,date
"""Oct 20th ride from Milwaukee Airport to downtown which normally takes 15 minutes and did take that time again. Driver wrote down 25 minutes and charged me $61.00. It was my first and last ride with Uber. Driver lied and scammed me. You cannot get Uber by phone and neither can my credit card company. Their help does not work well and I got no answer. You can't get in touch with this bad business.""",1,1633,398,2016-11-17
"""the drivers around nyc are awesome !! the service of the app is very decent but still its not the perfect app out there...""",4,1634,122,2019-04-07
"""I am uber driver uber just think about own company no support drivers plz think about then start uber its bull $#*! company""",1,1635,123,2018-05-05
"""I used Uber last weekend for the first time and both my drivers were amazing. I felt very comfortable and safe. Found the experience very good.""",5,1636,143,2017-03-02
"""This is a warning to anyone that uses Uber. On October 9, 2015 I used UberX to take me approximately 10 miles, downtown to the auto dealership on Howe Ave, to pick up my car from a scheduled service. My office is located on J street with ample parking in front. I put my pick up location in accurately, and saw on the Uber app that a car was 5 minutes away. I waited on the curb for the next 15 minutes, at which point I sent a text message to the driver. He never replied and cancelled the pickup shortly after. I was notified another driver would be at my location in 5 minutes.""",1,1637,580,2015-10-10
"""I use the service at least 5 days per week and generally get excellent service. And when there has been an issue the Co. has made thing right. My only complaint is that it is difficult to communicate with them, especially if it is a complaint not listed on the frequently asked questions""",5,1638,287,2019-03-12
"""Using UBER was a pleasant surprise and I love the fact that they are available on short notice. The prices are much more affordable than the taxi cabs I was using prior to UBER and fare payment via credit card is great. They offer and deliver good service which I felt was safe and everything already in the system and no need to pull out anything. I also tried UBER as driver for several months... It was fun! I only had one incident that caused me concern after calling UBER and confirming a ride. Between 11:00-11:30 pm close to a price surge time, I was switched to several different driver confirmations which caused a 45-minute wait and that night I finally called a cab.""",4,1639,677,2017-09-25
"""In many occasions almost daily bases Uber has underpay. Misentered time and mileage. Of course I have done my best to adjust the correct payment or close to compromising amount, but costing me spending long times to get corrections. This has become a common practice by Uber. I wonder if all drivers have such time or knowledge to claim their fair amount. Repetition of this practice is so often that I would like the authorities look into the matter to protect the drivers who don't realize or have no means.""",1,1640,509,2016-11-01
"""Uber's instructions for a ride are deficient.  There is no destination bar under the pickup bar.  There are no instructions how to cancel a ride.  There is NO PHONE Contact info.  How can you order if there is no way to insert the address of your destination.  I want to cancel this whole arrangement but there is no way to do that.  Do not charge my credit card.  When I am able I will appear at your headquarters in Boston in person.  I the meantime I will relay my experience to Cambridge MA authorities.  _x000D_Barbara Anthony, former Undersecretary of Consumer Affairs - MA""",1,1641,579,2015-11-27
"""I was a frequent Uber customer, however after today I am so disgusted and disappointed to say the least with Uber. Long story short I typically take an Uber with my daughter when I am running late. Typically the ride is only 8.50 on average when it is raining the price goes up to about $12.50 as expected. I took an Uber this morning and I had a small spill of my coffee in the rubber carpet floor. I immediately told the driver and apologized as I was trying to put a seat belt in my daughter. He passed me one napkin and I tried to wipe it as best as possible.""",1,1642,563,2019-03-23
"""I take pride in driving, that is why I am quitting today. During drive time I may pick up a lawyer, a wink, a prostitute or kids that need a diaper change or a random person who doesn't bath. My cars are cleaned 5 times a day and I carry spray. So for a guest in my car to say I need deodorizer that's rude. If I am driving through a green light and it turns yellow one cannot stop in the middle of the street. There is a reason a passenger doesn't have a car. Uber never asks the driver about the passenger reports, so I am quitting. I will never give one of these passengers a ride anywhere in my car. Uber cheats drivers daily, they only hire Asian customer service reps, and the guy who works at the San Bernardino green light is a huge ** who wears a sweater and basketball shorts. If you do not drive 12 hours the dispatch punishes drivers with 2.00 fares for up to six hours. That's why they are being sued for unfair practices.""",1,1643,935,2019-06-19
"""It's a great service. It's fast and reasonable price. I always use this service although I have a car and can drive but Uber is easier than finding parking. I always recommend it to my friends. I thank you for the service Uber provided us all the time.""",5,1644,252,2019-03-17
"""Same thing asLyft. First ride is supposed to be discounted and it wouldn't work. At least with Lucy you can talk to somebody""",2,1645,124,2016-10-26
"""The driver has submitted a claim for $150 through the app. After calling him through the Lost Item option on the app and confronting him about it, he claims he has no idea what I'm talking about and that he's \""too busy\"" for this. His claims are false and fraudulent, and I will NOT be held liable for a fraudulent scam. I will be reporting this company and your driver to the police for fraud. I will also report you to the Better Business Bureau and raise hell on any and every social media site known to mankind. """,1,1646,515,2018-08-12
"""I've been driving for Uber in the Midwest for eight months. My average hourly income after gas is about $7/hr. On short trips, Uber takes about 50 percent of the fare.  In my city, that means I pocket $2.35 a ride.  The fifty percent comes from $1.80 Safe Ride charge and then 20% of what remains. You can expect 2-3 trips an hour. Longer trips are more profitable percentage wise, but not much.  During surge pricing 3X and up you can do ok, but surge times are limited and you can only expect a few surge rides a night.  Last night was very average for me.  Six hours, 100 miles, $40.  Two surge rides, but only 1.8X.  I'm sure some of the larger markets are better, longer average trips, more surge, etc, but not really worth the time in a city smaller than Dallas, Houston, etc.  The Uber concept is great for riders, drivers and mostly Uber.  I really enjoy driving for them.  I put this out there so any prospective driver knows what to expect.  I'm sure over time as Uber finds it harder and harder to find drivers that the compensation schedule will change.  Until then I'll just Uber around for beer money and call it good.""",1,1647,1132,2015-12-05
"""I've been using Uber for years with no issue. About 6 months ago I started receiving an error message saying 'something went wrong' and could get past the ride search without this error. I contacted customer service via their website form (since you can't email or call anyone to explain your situation). Uber support could not figure out the issue. After 3 weeks of back and forth with the support staff, I had them delete my account and was told I could sign-up with the same email after 30 days. I've since downloaded the app again and cannot sign up using my email or phone number as Uber says it is already in use.""",1,1648,619,2018-10-31
"""I tried to log in to Uber. I have only one email address and always use the same password for low level security websites like this. I got an error message. That was two weeks ago. I have tried to contact Uber on multiple occasions. First I had to go to google to find their phone number! Then after hours of trying to get someone on the line I finally got a human. He answered everything but my questions and after 20 minutes finally confessed he could not help me reset my password. Said I had to write an email to support@uber.com.""",1,1649,534,2016-08-23
"""I suddenly became very ill at work. I usually take the bus home, but was too ill to do that. I got on my phone and saw that many Uber vehicles were already circling my block at work, so a vehicle arrived promptly, before I could even come down on the elevator. The driver was a woman who was a previous healthcare worker, and she assured me that I could relax, and not to worry. If I got sick she could take care of me. Talk about customer service! She was so kind, I immediately felt better.""",5,1650,492,2017-09-08
"""Uber has several problems that make it a poor experience for consumers IMHO based on my own experiences:1) Their drivers are not well-trained or carefully selected. As a result, some drivers don't know where they are going and are just bad drivers who would never be hired by a taxi company (which in my book is pretty bad). So your trip could take twice as long as it should, which means if you're late it's very hard to depend on Uber. 2)  It costs a lot. Some fares depending on how slow your driver is could be twice as much as normal cab. They also use \""surge pricing\"" which can increase the price of your fare. 3) Uber customer service has a bad attitude. Sort of like \""you're wrong, this is why we're right\"". I'm not saying their customer service is worse than cab companies, but I am saying my experience with Uber customer service was poor. So in summation, Uber is a good idea, poorly executed. I'd try one of the other cab hailing apps in your city (Flywheel, Instacab, etc.) because you're likely to save money and have a better driver.""",1,1651,1048,2013-05-13
"""I have been using Uber religiously for 2-3 months now. Everyone had bad things to say about not trusting them, but because I had mostly good experiencing I defended them, UNTIL! They started to charge you however they feel, the app says if you cancel 5 mins after you've requested, you get charged, fair enough! But I have requested and wasn't happy with my wait time and cancelled within seconds and was charged. On 3 occasions this happened, fortunately they credit back my account. Once, a driver cancelled on me because he PREFERRED a trip to downtown Toronto, I got charged for that. They refunded it too after I disputed it.""",1,1652,630,2016-04-26
"""Earlier for pool pickups stop were either 2 mins walking or if driver happen to cross my location then it gives option to not to walk. BUT NOW the pickups and drop offs are on different street, it's so far, it says 10 to 12 mins walking, I am seriously what's the point of taking cabs if we have to walk like taking any bus. Moreover Uber has increased its charges and also not giving any promotion offers, earlier I used to get 50% off but no - either no promotion or 30% off which actually brings back to earlier price thereby not helping in any way.""",1,1653,552,2018-11-10
"""I drive for uber in Orlando. My car is always clean, safe and I received a lot of great feedback from passengers. I driven all over Orlando many times very late at night only for uber to keep all my earning and display that I owe them. I've had to spend for a lot of gas and tolls, new breaks, tires, deep cleaning because of messes made by  some passengers and when I ask where are my earnings I get a bs response. It's as if I been doing favors for people driving them around all for nothing. I'm going to find out who I can talk to so I can file suit again uber""",1,1654,564,2016-12-31
"""I will never use Uber again. I submitted a complaint and received a $5 credit, before even hearing what my problem was. So I sent this: \""I received an email yesterday regarding this and it said I received a $5 credit. I would like more than that and most importantly I would like confirmation someone looked into this man's license. I would never want someone to go through what my friends and I went through, while trying to be safe and responsible. I have also not told anyone about how horrible this guy was and how many times I felt like my life was at risk.""",1,1655,562,2019-03-04
"""I booked a ride the night before for 5:30am  . The driver called at 5:30am and asked me to get another driver, \""You are too far away\"". There was no other driver so I missed my airport bus and had to take Uber to the airport 30 minutes later. Cost me an extra $45 which Uber refused to pay._x000D_This is my first disappoint with Uber.""",4,1656,334,2017-07-14
"""On the evening of 5th April 2016 I called for an Uber car to take me from Dallas/Fort Worth airport to the west side of Fort Worth. I had just come in on a flight from California. Betty showed up in a white Mitsubishi Gallant. She lives in Irving and works the mid-cities area. We traveled to my destination and had pleasant and polite conversation on the way. I sat in the front of the car. Soon after the ride was complete I was informed that my ride was $46.43 which was reasonable for the distance traveled. The next day I received a tag on fee of $200 to cover clean-up of vomit on the front seat of the car. I checked on Google to find that the vomit scam is alive and well and apparently 'Uber Betty' is using this to screw her passengers and boost her income. I was emailed bogus pictures of my vomit.""",1,1657,809,2016-04-16
"""Uber is helpful to get around as we do not live near a city bus. We can open the app and see how long a ride will take. This helps the teens and seniors in our family when I am at work. It is competitive and cheaper than a taxi.""",5,1658,228,2018-08-01
"""I signed up for Uber last night to check rates for travel from my hotel to a concert I'm going to next month. When I went into the app this morning, Uber had cancelled my account for supposed terms of service violation. I have only created the account and no rides even made yet, so how can I violate TOS???""",1,1659,307,2018-01-03
"""Uber charges me twice every time I request it, it charges me immediately after the end of the trip and it deducts money from my account again a few days later. I've lost so much money because of this and I'm not happy at all.""",1,1660,225,2016-10-13
"""I rate Uber lower since they added per minute charges. Their appeal came from the flat fee which set them apart from taxis' services. Additionally there is no way to get a specific driver if you like riding with them.""",3,1661,217,2019-03-16
"""I want to start off by saying I will never use uber again ! First off every time I take a trip I know the rate is a certain price doesn't matter that I go home at a certain time of the day I know it has always been this price I been riding this specific route for some time but today took that same trip & literally price said the same thing & so the price is between 15 to 16 bucks & so literally get in the uber of course & literally was having problems with the app cause there always some problem with there app & got home to my place to look & see that I was charged 37 for my ride when I was charged wrong for like the 4th or 5th time before it has happened they reversed it now they could not reverse it so in short screwed me over & now they are talking about they said I went past my location when I didn't so now I'm letting everyone know do not use uber because they are disrespectful & will not reverse me for money""",1,1662,927,2017-02-26
"""Uber allow only drivers who been approved thru their background check and follow all community guidelines which allows passengers to be feel free with ride Uber partnerships so both drivers and passengers comfortably taking care their business.""",5,1663,244,2019-03-11
"""Customer service sucks. You make a complaint against a driver & nothing happens. They work on a star rating but after complaints stars remain the same. I only use Uber because it's cheaper than taxi. Also communicating with driver is difficult because English is not their native tongue. As for the app they use to travel needs some serious looking at. It takes the long way home.""",3,1664,380,2019-03-15
"""I book cabs through Uber app a lot many times. Some experiences was good some was bad but my recent experience with Uber was just nuisance. I have to take my sister to the hospital as she was not feeling well in the evening, so I booked a cab via uber. The distance was hardly 3-5 km from my pick up location to my destination. First it took 10-15 mins to connect me with one driver when my pick up point is very near to the main highway (less than even 1 km). And 10 around cabs are always available in this area. """,1,1665,515,2018-09-22
"""I use both Uber and Lyft occasionally and have found both services very convenient. However I think Lyft does a better job of screening their drivers. A recent ride with Robert on 2/16/16 started out fine then he aggressively began to proselytize and ask me if I would accept Jesus Christ as my personal savior. I was trapped for the ride and he was on the freeway speeding and weaving on the road. I began to pray that's for sure! I let him talk so I could get home and have him drop me off a block away from my house. Never again for Uber!!""",3,1666,542,2016-02-27
"""I left my cell phone in an Uber and I was unable to contact the driver because of it. Uber customer was terrible and kept telling to call the driver. Eventually, I changed the phone number associated with my Uber account so I could log in and call the driver but there was no phone number or option to call him... The APP told me to input the number. I explained this to customer service and they responded, \""Sorry you lost something, the best thing to do is to call your driver.\"" REALLY? Same answer 3 times.""",1,1667,509,2016-09-23
"""Driver on the app was driving around in circles for 25 minutes... while I was calling him and text him once with the name of the place to pick up so he'd know what to look for. No answer from the text or multiple phone calls. When you try to contact Uber, it's no point. The website has no contact info for the company. Will NEVER use Uber. This is unacceptable!!!""",1,1668,364,2016-09-15
"""A request for a UBER driver roughly on Feb 6th 2016 to pick me up at Wal-mart. According to the driver it would take her about 10 minutes to arrive at my location. When she didn't show, I called her for her ETA. She asked if I was in LA Mirada which was about 20 minutes away. I was in Stanton. Then she said that she had another pickup and had to cancel mine. On Feb 8 UBER took out $5.00 from my checking account saying it was for a no show... For a no show? How can it be a no show when the driver never showed. I called UBER and told them about it and they reimbursed the $5.00 but then on the same day took out the $5.00 again. """,1,1669,633,2016-02-16
"""I don't like taxi, but I trust only this company. The price is ok and their drivers are always polite.""",4,1670,102,2019-02-27
"""I waited at the same spot at the airport. Car was 7 minutes away. I waited for 15 minutes until the car arrived. Yet Uber charged me waiting time!! The charge was very small but this is a question of principle and honesty. Is this due to improper reporting by driver and if so how can I correct this erroneous reporting. If it is Uber making a mistake how can I get this corrected? It is very difficult to contact Uber about customer issues. I have been an avid Uber rider but from now on I will look for other options.""",1,1671,519,2017-07-29
"""I used to be so happy with Uber until I got a ** driver who decided to scam me by taking a massive detour for some extra bucks even though he was aware at what time my flight was leaving. I was in the car with my baby girl in the car seat trapped on this traffic jammed highway asking him to please stay on route because I needed to catch my plane. Him giving me one ** story after another and keeps driving . By massive detour I mean a ride that usually even with heavy traffic takes an hour max. With his scheme it took me 2,5 hours.""",1,1672,535,2019-05-17
"""I have had multiple experiences with the driver canceling and since it was over 15-20 mins I WAS CHARGED A FEE. Seriously? The driver cancels and I have to pay a fee???? Then when I messaged Uber they gave me an Uber credit? I don't use Uber often enough for a credit. I paid with debit card and wanted a refund on my debit card. It's very irritating. When I contact customer service about it they apologize and do nothing. Worthless! I will stick with Lyft.""",1,1673,458,2018-01-17
"""They own their cars. They are clean and don't smell. They are motivated and speak to us as punters as opposed to taxi drivers who often smell and don't give a jot and often try and cheat by driving the wrong routes to bump up the fare. The taxis are also sometimes wrecks in need of repair or replacement.""",5,1674,305,2019-03-13
"""Why ask me to select photos of cars to prove that I am not a bot if I can only ever be talking to one on Uber's end? I switched carriers and got a new phone with a new number, which rendered me unable to sign into Uber, because I had no access to the previous phone number for verification codes. I learned there is only one way to reach out to Uber in such situation, through one email link on their website. I was not able to call them as they have made themselves unavailable to that for riders and I could not initiate a chat session with their support because I could not sign in at all, whether the app or the website.""",1,1675,624,2018-11-14
"""Used Uber when we were attending a wedding in CA and they were prompt and the driver was good. Driving on CA highways can be stressful but the driver knew where he was going.""",5,1676,174,2018-07-28
"""Liars, cheats and thieves. They treat employees so badly and constantly make mistakes with payments. Not surprisingly, the mistakes are ALWAYS in Uber's favor. Did I mention they are liars, cheats and thieves.""",1,1677,209,2015-09-08
"""I don't believe there is any way to contact Uber anymore._x000D_Even their emergency number is a recording telling you to dial 911 or review the help section in their AP.I put a very wonderful women in an Uber last night to drive her from Orange County to L.A. The driver (despite her wedding ring) put he moves on her the entire trip._x000D_He kept harassing her for her phone number. But he didn't stop with just that. He kept touching her, rubbing his hand on her leg. She clung to her backpack praying she would get home safe.She is happily married with a child. She does not invite advancements from men in any way. She is a Pediatrician visiting L.A, to study advancements in child heart surgery so she can return to her county to help save children.She was able to send a message through the \""Uber Ap\"" about the incident. She got an \""auto response\"" stating that the incident will be looked into.I have searched for \""any way\"" \""I\"" could contact Uber (I have an account) I've tried everything. There is no way I can contact Uber._x000D_So, Yisak - Honda Civic 8APD979 is still picking up rides. I \""hope\"" the worst he does is \""groping\"". Uber does not take safety seriously and I just pray no one gets hurt from this predatory driver.""",1,1678,1236,2019-10-14
"""No action is being taken on tricky deceitful drivers sucking the passengers""",1,1679,75,2016-01-24
"""Cincinnati Uber was horrrble. I don't ever want to Ubet in Cincinnati""",1,1680,69,2016-10-08
"""After reading reviews by other disgruntled customers, I can see that my experience is unfortunately normal. _x000D_I arrived at Manchester, UK airport around 10:30 pm and used the app to contact a driver. The app showed the driver was 3-5 minutes away but I waited 20 minutes before receiving a message that the ride was cancelled. Part of the problem was the waiting area was not clearly indicated and local police were not allowing cars to park so it wasn't easy to be met. However, I didn't receive a call and when I tried calling I didn't get an answer. _x000D_I didn't give up and tried twice more since by midnight there were fewer cars but it didn't help. On one of the ride requests I cancelled within 5 minutes. Now back at home I see that Uber charged me $5 US for each cancelled ride, even the one I legitimately cancelled._x000D_I'm glad there's a forum like this to lodge a complaint but would prefer the message reached a wider audience since I now have read that Uber was given an F by the Better Business Bureau. The public should know they are scam artists !""",1,1681,1075,2017-05-11
"""Living in a new area where public transportation is limited, this service is a life saver. I don't own a car and previously lived in a more urban area where I could walk to most places. I can pull out my phone and usually get an Uber in less than 6 minutes.""",5,1682,257,2019-03-18
"""I have booker Uber go cab through Uber application, from my place to Bangalore railway station platform 8. Cab came at expected time around 6pm but later driver stopped the car and he asked us to get down from the car without cancelling the cab. We have to catch the train at 8:00pm. But because of this we missed our train. Uber doesn't have any valid contact number so that we can reach out to them. I have prove of that trip that driver didn't cancelled the cab until 9:30.""",1,1683,476,2017-06-07
"""Well I have been driving for Uber for 1 week and if there is one thing I learnt is how cheap people really are. The worst invention in taxi service history has to be this Uber pool thing. Everyone and their mother picks Uber pool because it's cheaper than Uber X but refuse to want to deal with other passengers in the Uber vehicle. So not only do I lose money with Uber pool but I get to deal with people that don't comprehend what Uber pool is. """,1,1684,447,2018-01-27
"""My wife and I took a train to NYC and when we got to the street a driver asked if we needed a Taxi which we said yes. When we got to his car we saw it was a SUV. I asked if he was an UBER driver and he said yes. I asked him to take us to the cruise ship terminal which was approx. 2 miles away. When we arrived he said that it would be $60.00 Yes $60.00. We were very disappointed because he did not give us a price to our destination. When the cruise was over we ended up taking a TAXI back to Penn center which we were charged $10.00. This was a bad experience for us and NYC should have better control of UBER drivers. I thought they were supposed to be in line with the Taxis. UBER just got their first and last trip from us.""",1,1685,729,2018-06-27
"""I lost my phone in the Uber last night. Attached to the phone was my credit card with a large limit on it. We panicked and cancelled the card. The next morning we called the Uber hotline and they had the driver call us. The driver searched the car and found the phone and the credit card. He drove 30 miles to return it to us. His name was Felipe and he drives in Ft. Myers Beach, FL. We were so impressed with his efforts to find the phone and to return it to us. He even questioned us to be sure we were the folks who ordered the Uber so he didn't give the phone to the wrong people. So wonderful to know that there are honest people out there who still care!! Thanks Uber Driver, Felipe.""",5,1686,690,2018-01-16
"""I am attempting to become an Uber driver. When trying to update my profile, I get a message \""please wait\"" with the spinning circle and it never connects on three different computers. I called several times on two separate numbers, left messages asking them to call and they never did. Uber website is also not very intuitive or friendly._x000D_I am also working on Lyft, so far so good, their website works, at least. At this point I say stay away from Uber.""",1,1687,458,2017-05-01
"""My Uber arrived on time, car was clean though it reeked of cologne and had an overwhelming smell of either a car or a dog. I get in the car and get about a mile up the road and the Uber driver is heading in the direction of the neighboring county, though I'm in the next county in the complete opposite direction. I told him to turn around and go down a road heading in the correct direction to my home, but he blurted out, annoyed stating \""that road is shut down, and I can drop you off here and you can wait on the next Uber\"". I stated that I was not getting out, and â€œI don't care which way you takeâ€, it just better be $24.14 like Uber stated on their website, which I screenshotted. """,1,1688,692,2018-06-26
"""I have been an Uber passenger multiple times with no problems. When there is a problem there is no one to help. I ask for a phone number and they say they have no phone support. Just email. I was charged double what was stated and my Uber account had me going to a different destination than what I went to. I emailed multiple times with a reply saying \""resolved\"". That is the price. I don't think so. No one really read my complaints. I kept emailing until my last email said \""sorry your ride was more than 30 days out, closed\"". I have emailed several more times with no response. Uber is right... always, they won't listen to you and customer support stinks! My 16 dollar trip as stated on the app was $33.00. Final!""",1,1689,718,2017-08-08
"""While I enjoy using Uber for traveling the convenience is nice to have.  While most of the drivers are friendly it's really only convenient in down town areas where you don't have to travel far.  I'd use them for work but it would be quite costly for a daily convenience. I work partial swing and I'm not sure who would be up at 1 am to get me home.  They only send 5 star drivers out.  I would love to dock a star to some drivers that have really filthy cars but if their car is their income source you can't.  There's really no way to leave feed back about that either.I never let an Uber driver pick us up at our house. I wait at the main drag to the complex entrance.  I've heard too many Uber drivers heading back and robbing the place.  I found Uber is really only convenient for traveling around a big city. If you are outside of the city it costs a bit more.  We have used them for trips and they were wonderful.  No communication, no worrying about tips and no chance of being dropped off at the wrong location due to the language barrier.  The app does all that for you and all you do is tap for a pick up request. Thank god for Google Maps.I prefer them over our local taxi cab drivers as most of them scare the hell out of us. Local taxi cab drives drive insanely fast, do unethical/safe maneuvers while driving, or turn the meter off (which is illegal in any state) and start shouting flat fee rates.  If this ever happens to you ask them to let you out where you are.  If they're an ass about the whole situation don't even pay them and contact their supervisor immediately to the company they are with.  This by US state law it is illegal to turn off the meter at any point a passenger is in the vehicle.  Report them to their manager after they leave. Request an uber or lyft service instead.""",3,1690,1808,2019-08-25
"""I'm going on day two of being an Uber driver and I hate it. Uber pays you less to do long distance drives and they don't follow through with their promises. Before I get into that my biggest complaint is the navigation system. It's inaccurate and very slow. They try to blame your phone service but if it were my service then my maps on my phone or the Waze app (which is what I use on the daily) would glitch out as well.""",1,1691,422,2019-01-13
"""I am wondering if all the Uber drivers are given the ability to actually fire clients... making it so that they and their families can no longer use the Uber service and on top of that... rob that person of $50? There were 2 cancellations on this evening both by the same driver in the same hour. On this night my 18 year old son (who had struggled from kidney failure since birth and whose growth was somewhat stunted) was hanging out with friend at the \""sci fi factory\"" near Keller TX was ready to walk the 1.5 miles home when I told him just to wait and I'd get him an Uber. The Uber driver pulled up... took one look at my son and screamed \""you have to be 18 to ride!\"" Then he pulled away leaving my son standing there. Never asked for ID... never even gave me a call! """,1,1692,773,2017-05-21
"""My passenger damaged my car exiting Uber, leaving my car with 2 dents on the door. After 2 weeks back and forth, Uber's decision is not gonna do anything! ALL DRIVERS BE AWARE. UBER IS NOT GONNA CARE ABOUT YOU! It left me with option either to go with my insurance or Uber's, with $1000 deductible. And they won't charge the rider even damage fee... There always will be insurance gap, and this is not right! Uber takes $1 riders fee and 20% from the fare, and when our car is damaged, they sit back and sip the drinks! As a 2 year driver I am very disappointed! For riders, they will say the same thing about insurance. In the end, Uber cashes in the money and won't care about anyone when things goes bad!""",1,1693,707,2015-09-11
"""I have been waiting for my $19.85 since February 7th! I have called your customer service office SEVERAL TIMES only to get the runaround. My last time calling was yesterday and I was told that the money would be in my account today, IT IS NOT IN MY ACCOUNT!!! The issue started on February 7th, when I tried to cash out via instant pay. For whatever reason, the money did not go to my bank. I was told that the amount would be deposited into my account during the following weekly deposit. It wasn't. I am sick of calling your customer service representatives, that apparently have no clue of what they are doing and do not have access to real information. I would just like to receive my money that I am owed without getting the runaround and generic excuses!!""",1,1694,761,2019-02-25
"""I used  Uber a few days ago, 3 x going to the same address an get charged different prices.""",3,1695,91,2016-12-27
"""I've used Uber many times in CA and in MD. The app could be a bit more user friendly though. With the exception of one, all drivers have been friendly and have driven carefully. One time I had an issue with billing and customer service handled the problem immediately and to my satisfaction. I would definitely recommend Uber.""",5,1696,326,2017-09-29
"""I haven't used Uber in a couple of years. I was recently asked by my employer to activate Uber for business and link my personal account. The last time I attempted to log in to the Uber app, it wouldn't accept my password. I attempted to reset it, but never received the verification texts they sent me so I could not. I have since gotten new phone number and so I had no way to receive their verification texts. I contacted customer service and they responded with a generic reply asking for the same information I sent them in the help form. I replied giving them this information again and explaining that I could not get the verification texts so I could not reset my password. They asked me to provide a screenshot of the phone number on my phone, which I did, and then they replied saying it didn't match their records. Of course it didn't match their records! I already told them that. """,1,1697,893,2018-11-28
"""The second email said if you do not use it you will lose it. So we decided to use it from Hollywood Beach Fl to Miami Beach Fl this past Saturday afternoon. Then our card was charged and it did not have the discount removed from bill. I wrote them since there is no telephone to call. I sent many emails with copies of the promotional email they sent twice. Every response was from different person and each response said that the promotion was already used in Nov 2015 for my account. I wrote how can that be when the two emails from your Company were dated Feb 18 2016 and March 21 2016? No response except to repeat that we do not get the $20 off this charge.""",1,1698,662,2016-03-28
"""While I understand all of the cab-hating, the one point I worry about is insurance with Uber et al. This article talks about major injuries people experienced. Do these new startups have the same level of insurance coverage as traditional cabs are required to have? What will happen when the news starts reporting catastrophic injuries passengers receive in an Uber subscribed vehicle, but having to be on Medicaid because there was no insurance in place?""",1,1699,455,2016-01-25
"""called for uber to take us to union station from American university section of DC. initial proposed charge was  for $21 then just before pick up got message surge pricing in effect. without proposed charge. agreed since too late to reschedule with other company. pick up was at 9:47 am and there was little traffic. Charge  was $55.82. Fee for larger vehicle to accommodate handicap from Regan airport on return was $34 without tip. A longer trip. Contacted uber which was difficult and no remorse whatsoever. Will never use uber again as no trtust factor at all. Car was mediocre at best. not a accompany to be trusted under any circumstances.""",1,1700,645,2017-07-04
"""On Friday, February 23rd I requested a pick up from a doctor's office back to the office for a conference call. The Uber driver arrived (based on my phone tracking display) then canceled my ride (not sure why -- but can speculate that he saw my race and didn't want me in his vehicle. It took 10 minutes to get another Uber driver and I was late for my call.""",1,1701,358,2018-02-28
"""Used Uber probably about 10 times. 98% of the time they arrived almost 30 minutes late and ended up at the wrong destination. They didn't pay attention to the sign on the road showing the address nor did they have a reliable means of locating such a simple address. Absolutely ridiculous! In the last few times I used them they also added a booking fee of $2.50. Unimpressed! In speaking with the drivers, they're not from the area and don't know where they are going. Relying solely on a GPS. One driver didn't even know his bearings, N, S, E, W. That baffled me to no end. As a result of this crappy service, I've cancelled my account with them. Local cabs are only a few dollars more, arrive on time and know EXACTLY where they are going!!!""",1,1702,743,2017-02-06
"""I have used Uber several times and had no issues until I ran into them incorrectly billing me for a ride in October 2018. I noticed that I had requested a ride to Newark airport for a colleague and they billed me the ride to Flushing, NY instead and doubled the price. I disputed the charge with my credit card company but paid them $38.00 for the ride. After that I tried to get them resolved but it is so difficult since they are clueless and have no intention to resolve the issue. Two weeks back I requested an Uber and they would not confirm the ride due to the rightfully disputed charge. """,1,1703,595,2019-02-26
"""Have travelled to Niagara Falls, Las Vegas, and Los Angeles and used Uber. Never been disappointed. Each time the Uber arrived as ordered and at the right location. Each driver was friendly and interacted with us.""",5,1704,213,2018-07-13
"""On 4-17-17 I signed up as a new to Uber customer. I tried to schedule a ride for the following day, but not knowing how Uber worked I inadvertently requested an Uber driver for the wrong day. When the driver profile popped up I called him and told him that I had inadvertently order the Uber ride for the wrong day, he said (the driver's name was Javier) he would cancel the ride for me. I trusted that the ride was cancelled, but to my surprise another driver was on his way to my home (David), I immediately cancelled this driver and suddenly was confronted with a popup saying I was being charged a cancellation fee of $5.00. I never ordered a second driver, so I do not know how another driver could be sent.""",1,1705,712,2017-04-18
"""I have made 3 attempt to sign up to NO avail. I fully admit I am 73 but I can easily call a cab using the Web. I think and can only assume all will agree that the system should be user friendly. No wonder they have so many poor reviews.""",1,1706,236,2017-05-11
"""I have always been skeptical about rideshare services because of the news reports of assaults and robberies. I used this company for the first time earlier this year during a trip for a conference in Las Vegas. My first ride was excellent and was completed without a problem. My second ride was a little scary. I requested a ride but then my phone died. I was with a friend. While I was trying to recharge my phone, my friend came to me to tell me that our ride had arrived As we got in the car, I had an uneasy feeling. I started asking the driver \""who\"" he was there to pick up and if he knew where we were going. He never gave me a straight answer and my friend had already told him where we were going. """,4,1707,706,2019-03-15
"""I hate this album ap more than any other. It so often ends up in the wrong pick up address then the call driver function fails. I hate it!""",1,1708,138,2016-05-10
